DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
21/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LOUVRE SAINTE ANNE;32 RUE SAINTE ANNE;75001;PARIS;140200235;contact@louvre-ste-anne.fr;http://www.louvre-ste-anne.fr;-;35;20;-;-;-
21/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;MILLESIME HOTEL;15 RUE JACOB;75006;PARIS;144079797;manager@millesimehotel.com;http://www.millesimehotel.com;-;52;21;-;-;-
21/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;HÔTEL ETOILE ST HONORE;214 RUE DU FAUBOURG ST-HONORE;75008;PARIS;142252627;saint-honore@my-paris-hotel.com;http://www.hotel-paris-honore.com;-;198;85;-;-;-
21/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;LE HAMEAU DE PASSY;48 rue de Passy;75016;PARIS;142884755;hameau.passy@wanadoo.fr;http://www.hameaudepassy.com;-;62;32;-;-;-
21/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;ALL SEASONS TOULON CENTRE CONGRES;PLACE BESAGNE;83000;TOULON;498008100;H2095@accor.com;http://accorhotels.com;-;314;139;-;-;-
21/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;COL DE L ANGE;1308 AV DE TUTTLINGEN;83300;DRAGUIGNAN;494682301;info@hotelcoldelange.com;http://www.hotelcoldelange.com;-;77;29;-;-;-
21/02/2012;23/02/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE AVIGNON SUD PARC DES EXPOSITIONS;40, rue Jacques Demy - Zac de la Castelette;84140;MONTFAVET;490875901;avignon.parcexpo@premiereclasse.fr;http://www.premiereclasse.com;-;221;79;-;-;-
21/02/2012;22/02/2012;HÔTEL;1 étoile;-;-;HOTELF1 AVIGNON NORD;QUARTIER ST ANNE;84700;SORGUES;891705172;h2265-re@accor.com;http://hotelF1.com;-;181;63;-;-;-
20/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;MERCURE NICE PROMENADE DES ANGLAIS;2 Rue Halevy;6000;NICE;493823088;Bruno.FELIX@accor.com;http://www.mercure.com;-;304;124;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE NICE CENTRE;58 BOULEVARD RISSO;6300;NICE;493262060;sdv-hotel-campanile-nice@wanadoo.fr;http://www.hotel-campanile-nice.fr;-;155;70;-;-;-
20/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;"AUBERGE """"AUX PORTES DE CONQUES""""";Le Bourg;12320;ST CYPRIEN SUR DOURDOU;565698443;auxportesdeconques@laposte.net;http://www.auxportesdeconques.com;-;23;10;-;-;-
20/02/2012;22/03/2012;HÔTEL;1 étoile;-;-;HOTEL RESTAURANT DELHON;8 AVENUE DE SEGALA;12390;RIGNAC;565645027;marieanne.pailhasse@sfr.fr;-;-;30;15;-;-;-
20/02/2012;22/03/2012;HÔTEL;2 étoiles;-;-;LE FRANCE;36 BOULEVARD JOSEPH POULENC;12500;ESPALION;565440613;contact@hoteldefrance12.fr;http://www.hoteldefrance12.fr;-;44;23;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;EURL BRE;8 rue Alain Colas;22950;TREGUEUX;296520477;kyriad.stbrieuc@wanadoo.fr;http://www.kyriad-saint-brieuc-tregueux.com;-;112;47;-;-;-
20/02/2012;27/02/2012;HÔTEL;2 étoiles;-;-;SAS HOTEL DU COL DE LA MACHINE;col de  la machine;26190;SAINT JEAN EN ROYANS;475482636;jfaravello@aol.com;http://www.hotel-coldelamachine.com;-;22;11;-;-;-
20/02/2012;05/03/2012;HÔTEL;2 étoiles;-;-;HOTEL RESTAURANT LE COMMERCE;LE VILLAGE;26620;LUS LA CROIX HAUTE;492585018;hotelcommercelus@wanadoo.fr;http://www.hotel-commerce-lus.com;-;20;9;-;-;-
20/02/2012;22/02/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN ROYAL ST JEAN;15 rue charles domercq;33800;BORDEAUX;556917216;direction.royalstjean@orange.fr;http://www.bestwestern-hotel-royal-st-jean.com;-;74;37;-;-;-
20/02/2012;02/03/2012;HÔTEL;3 étoiles;-;-;CAMPANILE REIMS MURIGNY   STE HOTELIERE REIMS VAL DE MURIGNY;AVENUE GEORGES POMPIDOU;51100;REIMS ;326366694;campanile.reims.murigny@orange.fr;http://campanile-reims-sud-murigny.fr;-;287;61;-;-;-
20/02/2012;02/03/2012;HÔTEL;3 étoiles;-;-;SOCIÉTÉ HOTELIÈRE DE TINQUEUX;42 avenue sarah bernhardt;51430;TINQUEUX;326040946;manager.campanile.reims.tinqueux@orange.fr;-;-;116;52;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE CENTRAL;11 RUE RAMOND;65120;BAREGES;562926805;gaiamail@orange.fr;http://www.central-tourmalet.com;-;34;13;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL DES 3B;8 ROUTE DES PYRENEES;65500;NOUILHAN;562967978;restaurantdes3b@wanadoo.fr;http://www.hoteldes3b.com;-;16;7;-;-;-
20/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;A L'AMI FRITZ;8 rue des châteaux;67530;OTTROTT;388958081;ami-fritz@wanadoo.fr;http://www.amifritz.com;-;58;26;-;-;-
20/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;LE VERGER DES CHATEAUX ;2, route Romaine ;67650;DIEFFENTHAL ;388924913;contact@verger-des-chateaux.fr;http://www.verger des chateaux ;-;85;32;-;-;-
20/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;GRAND HÔTEL DES TERREAUX;16, Rue LANTERNE;69001;LYON;478270410;ght@hotel-lyon.fr;http://www.grand-hotel-des-terreaux.fr;-;100;53;-;-;-
20/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;HOTEL LYON METROPOLE;85 quai Joseph Gillet;69004;LYON;472104444;fdiaz@groupemetropole.com;http://lyonmetropole.com;-;1500;118;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL DES CONGRES SAS;place du commandant riviere;69100;VILLEURBANNE;472691616;fdiaz@groupemetropole.com;http://www.hoteldescongres.com;-;615;134;-;-;-
20/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;INTER-HOTEL ECLIPSE;25 AVENUE JEAN JAURES;69150;DECINES;472021676;direction@eclipse-lyon.fr;http://www.eclipse-lyon.fr;-;109;51;-;-;-
20/02/2012;01/03/2012;HÔTEL;4 étoiles;-;-;SH VALVERT;13d, Avenue Victor Hugo;69160;TASSIN LA DEMI LUNE;478646869;michele.canellas@hotel-lyon-vaise.fr;-;-;569;104;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL PLAISANCE;96 AVENUE DE LA LIBERATION;69400;VILLEFRANCHE SUR SAONE;474653352;commercial@hotel-plaisance.com;http://www.hotel-plaisance.com;-;148;68;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE LYON EST BRON EUREXPO;20 RUE MARYSE BASTIE ;69500;BRON;478264540;manager.lyon.bron@campanile.fr;http://campanile.fr;-;130;65;-;-;-
20/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN HOTEL DES BAROLLES;14 ROUTE DE LYON;69530;BRIGNAIS;478052457;hoteldesbarolles@orange.fr;https://www.hotel-des-barolles.fr;-;82;38;-;-;-
20/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;SOCIETE DE L'HOTEL DU LAC - GOLDEN TULIP LYON MILLENAIRE;160 COURS DU 3EME MILLENAIRE ;69800;ST PRIEST;437252110;costcontrollyon@goldentulip-hotels.com;http://www.goldentulip.com/FR/hotels/France/Saint-Priest/GT-lyon-millenaire-hotel-booking-room.aspx;-;266;133;-;-;-
20/02/2012;24/02/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE COMTE ROUGE;10, Boulevard du Canal;74200;THONON LES BAINS;450710604;comte.rouge@wanadoo.fr;http://www.lecomterouge.com;-;39;16;-;-;-
20/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;TIMHOTEL JARDIN DES PLANTES;5 rue linné;75005;PARIS;147070620;jardin-des-plantes@timhotel.fr;http://www.timhotel.fr;-;67;33;-;-;-
20/02/2012;23/02/2012;HÔTEL;3 étoiles;-;-;HIMATIC;71 RUE DE CHARONNE;75011;PARIS;143675656;info@hi-matic.net;http://www.hi-matic.net;-;86;42;-;-;-
20/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;GRAND HOTEL VOLTAIRE;150 boulevard Voltaire;75011;PARIS;143790712;grandhotelvoltaire@hotmail.fr;http://www.grandhotelvoltaire.com;-;69;29;-;-;-
20/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;HOTEL KYRIAD ORLY RUNGIS;2, rue Mondétour;94150;RUNGIS;446873529;kyriad.orly@shfrance.com;http://www.kyriad-orly-rungis.fr;-;154;77;-;-;-
17/02/2012;29/02/2012;HÔTEL;2 étoiles;-;-;HORIZON 117;AVENUE CHARLES DE GAULLES;9190;LORP-SENTARAILLE;561662680;horizon.117@wanadoo.fr;http://www.horizon117.com;-;44;22;-;-;-
17/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;NEWHOTEL OF MARSEILLE;71 bd Charles Livon ;13007;MARSEILLE;491315315;directioncommunication@new-hotel.com;http://new-hotel.com;-;203;100;-;-;-
17/02/2012;21/02/2012;HÔTEL;4 étoiles;-;-;NEWHOTEL BOMPARD;2 rue des flots Bleus;13007;MARSEILLE;491992222;directioncommunication@new-hotel.com;http://new-hotel.com;-;100;50;-;-;-
17/02/2012;20/02/2012;HÔTEL;1 étoile;-;-;HOTEL F1 FOS/MARTIGUES;24 ALLEE DES BRUYERES ZAC DE CROIX SAINTE;13500;MARTIGUES;891705303;h2337-re@accor.com;http://hotelf1.com;-;181;63;-;-;-
17/02/2012;20/02/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN HÔTEL KREGENN;11-15 rue des Réguaires;29000;QUIMPER;298950870;information@kregenn.fr;http://www.hotel-kregenn.fr;-;59;32;-;-;-
17/02/2012;20/02/2012;HÔTEL;1 étoile;-;-;HOTEL F1;zac de ty menez rue alain colas;29470;PLOUGASTEL DAOULAS;298306186;H2491-re@accor.com;http://wwwhotelf1.com;-;144;48;-;-;-
17/02/2012;27/02/2012;HÔTEL;2 étoiles;-;-;AROB@SE;93 RUE MAGENTA;53000;LAVAL;243530883;arobase.hotel@orange.fr;http://www.hotelarobase.com;-;19;9;-;-;-
17/02/2012;28/02/2012;HÔTEL;3 étoiles;-;-;SPLENDID HOTEL;4 QUAI EUSTACHE CHAPPUIS;74000;ANNECY;450452000;info@splendidhotel.fr;http://www.splendidhotel.fr;-;95;47;-;-;-
17/02/2012;23/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA GRIYOTIRE;50 route de la Tonnaz;74120;PRAZ-SUR-ARLY;450218636;hotel@griyotire.com;http://www.griyotire.com;-;55;16;-;-;-
17/02/2012;17/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL CÔTE SUD LÉMAN RESTAURANT LES TOURNESOLS;6 RUE DU PAMPHIOT, ESPACE LéMAN 2;74200;THONON-LES-BAINS;450703670;hotelcotesudlenan@gmail.com;http://www.hotel-thonon.com;-;109;48;-;-;-
16/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL THALASSTONIC;16 AVENUE VICTOR HUGO ;29682;ROSCOFF;298292020;pc@thalasso.com;http://www.thalasso.com;-;162;75;-;-;-
16/02/2012;16/02/2012;HÔTEL;1 étoile;-;-;HOTEL F1 GRENOBLE UNIVERSITE;RUE DE LA CONDAMINE;38610;GIERES;891705260;h2291-re@accor.com;http://hotelf1.com;-;210;73;-;-;-
16/02/2012;27/02/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE;18 AVENUE LAVOISIER;63170;AUBIÈRE;473270138;clermont.aubiere@premiereclasse.fr;http://www.premiereclasse.fr;-;182;70;-;-;-
16/02/2012;20/02/2012;HÔTEL;2 étoiles;-;-;HOTEL LE WILSON;1 AVENUE LE WILSON;63240;LE MONT DORE;473650006;residencewilson@free.fr;http://www.residence-wilson.com;-;46;16;-;-;-
16/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL DE L'OCEAN;9 PLACE SAINTE EUGENIE;64200;BIARRITZ;559740327;hotelocean.direction@gmail.com;http://www.biarritz-hotel-ocean.com;-;52;26;-;-;-
16/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;LE VIEUX LOGIS;Route des Grottes;64800;LESTELLE-BETHARAM;559719487;contact@hotel-levieuxlogis.com;http://www.hotel-levieuxlogis.com;-;70;33;-;-;-
16/02/2012;15/03/2012;HÔTEL;3 étoiles;-;-;HOTEL LA GALLERIA;CENTRE COMMERCIAL LA GALLERIA;97232;LAMENTIN;596509400;hotel.galleria@wanadoo.fr;http://www.hotel-lagalleria.com;-;48;24;-;-;-
15/02/2012;16/02/2012;HÔTEL;2 étoiles;-;-;PREMIÈRE CLASSE CENTRE VILLE MARSEILLE;13 rue Lafon;13006;MARSEILLE;491333429;premiereclasse.marseille.dir@shfrance.com;http://www.simplyhotelsfrance.com;-;200;83;-;-;-
15/02/2012;18/05/2012;HÔTEL;3 étoiles;-;-;L'ATRACHJATA;U Cateraggio;20270;ALÉRIA;495570393;info@hotel-atrachjata.net;http://www.hotel-atrachjata.net;-;60;26;-;-;-
15/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL LA GENTILHOMMIERE RESTAURANT;13 VALLEE DE LA SERREE;21700;NUIT SAINT GEORGES;380611206;contact@lagentilhommiere.fr;http://www.la gentilhommiere.fr;-;66;31;-;-;-
15/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL LES JASSES DE CAMARGUES;ROUTE D'AIMARGUES;30660;GALLARGUES LE MONTUEUX;466806400;reservation@jasses-de-camargue.com;http://www.jasses-de-camargue.com;-;60;30;-;-;-
15/02/2012;22/03/2012;HÔTEL;2 étoiles;-;-;AUBERGE OBERSOLBERG;117 TOUTE DU SOLBERG;68140;ESCHBACH AU VAL;389773649;h.r.obersolberg68@orange.fr;http://www.obersolberg.fr;-;20;10;-;-;-
15/02/2012;15/02/2012;HÔTEL;4 étoiles;-;-;MERCURE PARIS XV;6 RUE SAINT LAMBERT;75015;PARIS;145586100;H0903-GM@accor.com;http://mercure.com;-;108;54;-;-;-
15/02/2012;16/02/2012;HÔTEL;1 étoile;-;-;HOTEL PREMIERE CLASSE;21 AVENUE DE LA FOULEE;77100;NANTEUIL LES MEAUX;160230480;manager.meaux.nanteuil@premiereclasse.fr;https://www.premiereclasse.fr;-;203;69;-;-;-
15/02/2012;27/02/2012;HÔTEL;1 étoile;-;-;PREMIERE CLASSE FONTENAY TRESIGNY;114 rue berteaux;77610;FONTENAY TRESIGNY;164426182;fontenaytresigny@premiereclasse.fr;http://www.premiereclasse.fr;-;206;70;-;-;-
15/02/2012;23/02/2012;HÔTEL;1 étoile;-;-;HOTEL L'ESPLANADE;2 BD DU MAIL;89100;SENS;386831470;adresse@fictive.com;-;-;31;15;-;-;-
14/02/2012;09/01/2013;HÔTEL;2 étoiles;-;-;CENTR'HOTEL;4 RUE DU GéNéRAL DE GAULLE;97150;SAINT MARTIN;590878651;centrhotel.sxm@domaccess.com;http://www.centrhotel.fr;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;2 étoiles;-;-;SOL'HÔTEL ;Oyster Pond;97150;SAINT-MARTIN;+33 (0) 590 29 38 00;colette@solhotel.info;www.solhotel.info;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;4 étoiles;-;-;RADISSON BLU  RESORT MARINA ET SPA SAINT-MARTIN;anse marcel, boîte postale 581 ;97150;SAINT-MARTIN;+590 590 87 67 00;stmartinreservations@radisson.com;http://www.radissonblu.com;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;5 étoiles;-;-;LA SAMANNA;baie longue;97150;SAINT-MARTIN;+ 590 590 87 64 00;reservations@lasamanna.com;http://www.lasamanna.com/web/omar/la_samanna_resort.jsp;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;3 étoiles;-;-;HÔTEL MERCURE SAINT-MARTIN ET MARINA;Baie Nettlé;97150;SAINT-MARTIN;590875454;h1100@accor.com;www.mercure.com;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;4 étoiles;-;-;HÔTEL MARQUIS;anse marcel;97150;SAINT-MARTIN;(59) 0590 29 42 30 ;info@hotel-marquis.com;http://www.hotel-marquis.com/fr/;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE GRAND BLEU;115 parc de la baie orientale;97150;SAINT-MARTIN;590299231;hotellegrandbleu@hotellegrandbleu.fr;http://www.legrandbleusxm.com/;-;-;-;-;-;-
14/02/2012;21/11/2012;HÔTEL;4 étoiles;-;-;HÔTEL LE DOMAINE ;Anse Marcel;97150;SAINT-MARTIN;+33 (0)4 94 97 91 91;resa@ledomainestmartin.com;http://www.hotel-le-domaine.com/fr/index.php;-;-;-;-;-;-
14/02/2012;09/01/2013;HÔTEL;3 étoiles;-;-;HÔTEL GRAND CASE BEACH CLUB;21 rue de la petite plage;97150;SAINT-MARTIN;590875187;reservations@gcbc.com;http://www.grandcasebeachclub.com;-;-;-;-;-;-
14/02/2012;09/01/2013;HÔTEL;3 étoiles;-;-;CAPTAIN OLIVER;oyster pond;97150;SAINT-MARTIN;590874026;capthotel@wanadoo.fr;http://www.captainolivers.com;-;-;-;-;-;-
14/02/2012;16/02/2012;HÔTEL;2 étoiles;-;-;LE SANS SOUCI;QUARTIER SAINT ANNE;4850;JAUSIERS;492810620;info@le-sans-souci.com;http://www.le-sans-souci.com;-;28;10;-;-;-
14/02/2012;16/02/2012;HÔTEL;2 étoiles;-;-;HOTEL RESTAURANT BEL'AIR;QUARTIER SAINTE ANNE;4850;JAUSIERS;492810635;info@hotel-belair04.com;http://www.hotel-belair04.com;-;36;18;-;-;-
14/02/2012;15/02/2012;HÔTEL;2 étoiles;-;-;HOTEL LE CATINAT FLEURI;la longeagne;5600;GUILLESTRE;492450762;catinat-fleuri@wanadoo.fr;http://www.catinat-fleuri.com;-;60;21;-;-;-
14/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL FIFI MOULIN;13 RUE VARENFRAIN;5700;SERRES;492670001;hotel@hotel-fifimoulin.fr;http://hotel-fifimoulin.fr;-;19;9;-;-;-
14/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;HOTEL VILLA LES CYGNES;6 AVENUE CHATEAU DE LA TOUR;6000;NICE;497032335;villalescygnes@yahoo.fr;-;-;12;6;-;-;-
14/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;HOTEL CAMPANILE NICE AEROPORT;459 PROMENADE DES ANGLAIS;6200;NICE;493212020;manager.nice.aeroport@campanile.fr;http://www.campanile.com;-;1114;170;-;-;-
14/02/2012;16/02/2012;HÔTEL;4 étoiles;-;-;RIVIERA MARRIOTT HOTEL LA PORTE DE MONACO;Port de Cap d'Ail;6320;CAP D'AIL;492106767;martine.doornekamp@marriotthotels.com;http://www.mariottportedemonaco.com;-;991;186;-;-;-
14/02/2012;16/02/2012;HÔTEL;4 étoiles;-;-;HOTEL SPLENDID;4 Rue Félix Faure;6400;CANNES;497062222;jeanchristophe.vial@gmail.com;http://www.splendid-hotel-cannes.com;-;134;62;-;-;-
14/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;SA HOTEL SERVOTEL;1976 ROUTE DE GRENOBLE;6670;CASTAGNIERS;493082200;hotel@servella.fr;http://www.servella.fr;-;89;37;-;-;-
14/02/2012;15/02/2012;HÔTEL;3 étoiles;-;-;SAS DOMAINE DE SAINT ESTEVE;ROUTE DE MILLAU PLAGE;12100;MILLAU;565691212;christian@combemale.fr;http://domaine-saint-esteve.fr;-;210;72;-;-;-
14/02/2012;27/04/2012;HÔTEL;3 étoiles;-;-;HOTEL DES VOYAGEURS;20 AVENUE DU 15 SEPTEMBRE 1945;15290;LE ROUGET;471461014;info@hotel-des-voyageurs.com;http://hotel-desvoyageurs.fr;-;57;23;-;-;-
14/02/2012;13/04/2012;HÔTEL;3 étoiles;-;-;SARL AUBERGE DE CONCASTY;concasty;15600;BOISSET;471622116;info@auberge-concasty.com;http://www.auberge-concasty.com;-;24;12;-;-;-
14/02/2012;15/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL LODGE LA VALETTE;2 A Route de La Valette;35510;CESSON SEVIGNÉ;299832249;hotel-lavalette@wanadoo.fr;http://hotel-lavalette.fr;-;50;22;-;-;-
14/02/2012;15/02/2012;HÔTEL;2 étoiles;-;-;ETAPHOTEL RENNES MONTGERMONT;ZA DECOPARC - RUE EDISON;35760;MONTGERMONT;299239145;H5076-RE@accor.com;-;-;218;74;-;-;-
14/02/2012;14/02/2012;HÔTEL;2 étoiles;-;-;HOTEL ELIOVA - LE CHAIX;Avenue du Rif Nel;38750;ALPE D'HUEZ;147425181;jmgaliana@eliova.com;http://www.eliova.com;-;82;32;-;-;-
14/02/2012;15/02/2012;HÔTEL;2 étoiles;-;-;HOTEL DE LA VALENTIN;40, Avenue de la Muzelle;38860;LES DEUX ALPES;476792243;contact@les2alpesleisure.com;http://www.info@les2alpesleisure.com;-;75;26;-;-;-
14/02/2012;14/02/2012;HÔTEL;4 étoiles;-;-;HOTEL  LA CITADELLE;5 AVENUE NEY;57000;METZ;387171717;direction@citadelle-metz.com;http://www.citadelle-metz.com;-;118;46;-;-;-
14/02/2012;20/02/2012;HÔTEL;5 étoiles;-;-;LE K2;Rue des Clarines;73120;COURCHEVEL;479400880;fa@hotelkilimandjaro.com;http://www.hotellek2.com;-;113;33;-;-;-
14/02/2012;15/02/2012;HÔTEL;4 étoiles;-;-;HOTEL DES NEIGES;Rue de bellecote;73120;ST BON ;479080377;jean-marcmilan@tuiski.com;http://www.hoteldesneiges.com;-;310;48;-;-;-
14/02/2012;15/02/2012;HÔTEL;4 étoiles;-;-;HOTEL DES 3 VALLÉES ;rue Park city ;73120;ST BON ;479080012;jean-marcmilan@tuiski.com;http://www.hoteldestroisvallees.com;-;76;31;-;-;-
14/02/2012;15/02/2012;HÔTEL;3 étoiles;-;-;HOTEL ANCOLIE;LES HAUTS DU CREY;73350;CHAMPAGNY EN VANOISE;479550500;contact@hotel-ancolie.com;http://www.hotel-ancolie.com;-;89;31;-;-;-
14/02/2012;14/02/2012;HÔTEL;4 étoiles;-;-;LE PRADEY;5 RUE SAINT ROCH;75001;PARIS;142603170;direction@lepradey.com;http://www.lepradey.com;-;56;28;-;-;-
14/02/2012;14/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL OPÉRA ST-GEORGES;7 rue de Navarin;75009;PARIS;148785173;operastgeorges@my-hotel-in-france.com;http://www.hotel-paris-opera-saint-georges.com;-;97;50;-;-;-
14/02/2012;14/02/2012;HÔTEL;1 étoile;-;-;HOTEL PREMIERE CLASSE;54 RUE DE PARIS;95270;CHAUMONTEL;134099461;chaumontel@premiereclasse.fr;http://www.premiere-classe-chantilly-sud-luzarches.fr;-;202;68;-;-;-
14/02/2012;16/02/2012;HÔTEL;1 étoile;-;-;PREMIÈRE CLASSE;15 ALLéE DES VERGERS;95700;ROISSY-EN-FRANCE;134298346;manager.roissycdg@premiereclasse.fr;http://www.premiereclasse.fr;-;248;90;-;-;-
13/02/2012;14/02/2012;HÔTEL;4 étoiles;-;-;LE GRAND HOTEL;6-8 RUE DACHERY;2100;SAINT QUENTIN;323626977;diribisstq@wanadoo.fr;http://www.hotel-saint-quentin-aisne.com;-;92;24;-;-;-
13/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;SARL FERME HOTEL DE LA VRINE;RN 57 LIEU DIT LA VRINE;25300;VUILLECIN;381394774;ferme-hotel-de-la-vrine@wanadoo.fr;http://www.ferme-hotel-vrine.fr;-;80;36;-;-;-
13/02/2012;13/02/2012;HÔTEL;3 étoiles;-;-;SARL HOTEL LE SAINTE MÈRE;8 rue Richedoux;50480;SAINTE MÈRE EGLISE;233210030;hotel-le-ste-mere@wanadoo.fr;http://www.hotel-sainte-mere.com;-;84;41;-;-;-
13/02/2012;13/02/2012;HÔTEL;2 étoiles;-;-;ACAPELLA HÔTEL & APPARTEMENTS;1 CHEMIN DE NEGUEBOUS;66700;ARGELES SUR MER;468958945;contact@hotel-acapella.fr;http://www.hotel-acapella.fr;-;60;27;-;-;-
13/02/2012;13/02/2012;HÔTEL;2 étoiles;-;-;HOTEL ELIOVA - LE GENEPI;Route du Centre;73550;MÉRIBEL;147425181;jmgaliana@eliova.com;http://www.eliova.com;-;65;21;-;-;-
13/02/2012;13/02/2012;HÔTEL;3 étoiles;-;-;HOTEL TIVOLI;7 rue Brey;75017;PARIS;143803122;s.batten@tilsitt-tivoli.com;http://www.tivolietoile.com;-;55;30;-;-;-
13/02/2012;16/03/2012;HÔTEL;3 étoiles;-;-;KYRIAD MONTAUBAN;1 impasse des tamaris;82000;MONTAUBAN;563665161;kyriad-montauban@wanadoo.fr;http://kyriad.fr;-;57;38;-;-;-
13/02/2012;19/04/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU COMMERCE;9 Place Franklin Roosevelt, dite Place de la Cathédrale;82000;MONTAUBAN;563663132;marc@hotel-commerce-montauban.com;http://www.hotel-commerce-montauban.com;-;50;27;-;-;-
13/02/2012;16/03/2012;HÔTEL;2 étoiles;-;-;HOTEL ABSOLU;11 promenade du chateau;82100;CASTELSARRASIN;563953323;absolu0328@orange.fr;-;-;14;6;-;-;-
12/02/2012;16/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL ABC CHAMPERRET;63 rue Danton;92300;LEVALLOIS-PERRET;147570155;assoulinenathalie@yahoo.fr;www.hotel-levallois-perret.com;-;71;39;-;-;-
10/02/2012;03/12/2012;HÔTEL;3 étoiles;-;-;IBIS NARBONNE;159 Rue de l'Hôtellerie, quartier plaisance,  route nationale 9;11100;NARBONNE;468411441;H0671-GM@accor.com;http://www.ibis.com/hotel-directory/fr/europe/france/narbonne/hotel-narbonne.htm;-;-;67;-;-;-
10/02/2012;17/07/2012;HÔTEL;3 étoiles;-;-;COMFORT HOTEL CDG GOUSSAINVILLE;1 rue Jacques Anquetil;95190;GOUSSAINVILLE;139884949;comfort.goussainville@groupehotel.fr;http://www.comforthotelparisroissy.com;-;100;50;-;-;-
10/02/2012;10/02/2012;HÔTEL;4 étoiles;-;-;SA TARANNE HOTEL AU MANOIR SAINT GERMAIN DES PRES;153 boulevard Saint Germain;75006;PARIS;142222165;b.legrand75@gmail.com;http://www.paris-hotels-charm.com;-;74;28;-;-;-
10/02/2012;10/02/2012;HÔTEL;3 étoiles;-;-;HOTEL CORONA;4 rue rodier ;75009;PARIS;142805300;hotel.corona.rodier@wanadoo.fr;-;-;87;38;-;-;-
